,_version,_index,_created_duration,_updated_duration,_edited_duration,number_of_customers_in_store,number_of_suppliers_in_store,number_of_cases_boxes_delivered,_child_record_id,_record_id,_parent_id,_title,_created_at,_updated_at,_created_by,_updated_by,_geometry,_changeset_id,name_of_the_store,entering_the_store,picture_cargo_being_delivered,picture_cargo_being_delivered_captions,picture_cargo_being_delivered_urls,trolley_in_use,leaving_the_store
20,1,0,0,76,76,4,3,6,c98cae40-7553-4755-a0f8-a51fbe275d12,94b03890-ef1b-4e87-bf0d-42bb64babb73,94b03890-ef1b-4e87-bf0d-42bb64babb73,La Medina,2022-11-10 17:01:02 UTC,2022-11-10 17:02:19 UTC,Mariana Sáenz Gómez Ortigoza,Mariana Sáenz Gómez Ortigoza,SRID=4326;POINT(-98.26618774968892 19.004502868441776),1969525e-6664-4d85-b504-68e8e7235f31,La Medina,11:08,https://web.fulcrumapp.com/photos/view?photos=1c13931e-56d1-4568-a60e-9467d8406ff8,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=1c13931e-56d1-4568-a60e-9467d8406ff8&type=photo&expires=1668469950&signature=Mb1ht5pai81RBX1GXo8%2FubcQrabr1csXl4L%2BDLQKuSo%3D,no,11:25
21,1,0,0,40,40,4,2,5,348702bf-ec37-436e-ba06-fe8e54abab13,0494e54e-1037-4788-9e37-b6bab949011b,0494e54e-1037-4788-9e37-b6bab949011b,Súper boom ,2022-11-10 17:00:44 UTC,2022-11-10 17:01:25 UTC,José López,José López,SRID=4326;POINT(-98.26620398606103 19.004480731987954),abb539b2-d33a-4b9c-a51e-fcaff8ff47f5,Súper boom ,11:00,https://web.fulcrumapp.com/photos/view?photos=d7b48f57-477f-473f-b031-3e67cd1b5936,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=d7b48f57-477f-473f-b031-3e67cd1b5936&type=photo&expires=1668469950&signature=kc1FsTBG6xX5SFLaPo8P%2By%2BXnShu6PFXErlAUyIN8ww%3D,yes,11:20
22,1,0,0,68,68,0,1,2,383c55fc-f202-4a79-9425-eb7122d5e5e3,49b79862-d297-4391-bc6e-3e6d8b32d54a,49b79862-d297-4391-bc6e-3e6d8b32d54a,La Voila ,2022-11-10 16:47:11 UTC,2022-11-10 16:48:20 UTC,José López,José López,SRID=4326;POINT(-98.27483802479486 18.999598295169204),daf03321-dd07-47fc-9f3f-dfc6b098d7ab,La Voila ,10:47,https://web.fulcrumapp.com/photos/view?photos=dbe1e74e-4a9f-4c4e-bd33-3e8d6d287311,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=dbe1e74e-4a9f-4c4e-bd33-3e8d6d287311&type=photo&expires=1668469950&signature=wz1KUm%2FisrjGv43gxzCKI9wMMfmpqiY4LzQgN2fefC0%3D,no,11:02
23,1,0,0,60,60,0,2,5,9b280ed5-61df-497d-8f64-7b847a08e0ea,be7db0e0-83ad-4486-aa8f-7d31402c2b92,be7db0e0-83ad-4486-aa8f-7d31402c2b92,Abastessen,2022-11-10 16:37:01 UTC,2022-11-10 16:38:01 UTC,Mariana Sáenz Gómez Ortigoza,Mariana Sáenz Gómez Ortigoza,SRID=4326;POINT(-98.27189571866822 19.00184227420202),fecc2c99-9ba7-4af4-9e52-a943e0528b04,Abastessen,10:50,https://web.fulcrumapp.com/photos/view?photos=c33cb948-cdff-4b7c-83b7-319d9482b855,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=c33cb948-cdff-4b7c-83b7-319d9482b855&type=photo&expires=1668469950&signature=nLdhEswCVxmyl0DfGLdlNaWDsc97VB7XY1d1uYAqOkM%3D,yes,11:10
24,1,0,0,43,43,2,1,2,17b5c8ed-6501-43bc-b16f-5008cdeb95d7,27bd6132-61df-496d-b780-9db89359dfc8,27bd6132-61df-496d-b780-9db89359dfc8,La central ,2022-11-10 16:36:26 UTC,2022-11-10 16:37:10 UTC,José López,José López,SRID=4326;POINT(-98.27208717829416 19.00173048036127),4d56086b-ac55-40e9-93f9-bfce5910928d,La central ,10:35,https://web.fulcrumapp.com/photos/view?photos=e659eb18-f313-4c1f-b81d-45376cadb617,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=e659eb18-f313-4c1f-b81d-45376cadb617&type=photo&expires=1668469950&signature=TctmoJnr8K8gnl9hvD9beGfpPDzZ8FDE7%2BYoOOWQqxo%3D,no,11:00
25,1,0,0,94,94,1,2,3,1143e8d5-91ca-4d13-9a25-6f1b728bb91b,e648abf8-df90-46a2-af06-ee5d9662078d,e648abf8-df90-46a2-af06-ee5d9662078d,Súper Boom,2022-11-10 16:23:43 UTC,2022-11-10 16:25:17 UTC,Mariana Sáenz Gómez Ortigoza,Mariana Sáenz Gómez Ortigoza,SRID=4326;POINT(-98.26648594336065 19.005120083105336),7032587e-d42b-402d-84b1-bf5341809da6,Súper Boom,10:32,https://web.fulcrumapp.com/photos/view?photos=fe6466c3-efd0-43ef-bdc3-c710bce8cd91,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=fe6466c3-efd0-43ef-bdc3-c710bce8cd91&type=photo&expires=1668469950&signature=T030BagSoYkWHkRkResbJwyza%2F5zEYEywuu0SJ%2FzdNk%3D,no,10:46
26,1,0,0,57,57,0,2,4,b0f64dbe-1ef5-415a-a91a-c470c255b68d,cfb746bd-5e38-4361-9f45-be1af04f11da,cfb746bd-5e38-4361-9f45-be1af04f11da,Tripoli ,2022-11-10 16:18:50 UTC,2022-11-10 16:19:47 UTC,Mariana Sáenz Gómez Ortigoza,Mariana Sáenz Gómez Ortigoza,SRID=4326;POINT(-98.26759626535545 19.00565243339718),7c3ec9bd-d014-468c-8bad-0a6c7588dd9f,Tripoli ,09:32,https://web.fulcrumapp.com/photos/view?photos=12143632-85df-42e1-9eba-c8e5dce5f04e,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=12143632-85df-42e1-9eba-c8e5dce5f04e&type=photo&expires=1668469950&signature=41vBeq52vMdUkuqz94pXH7jgtKSQx8GQ%2Fmq5ET%2B9hIU%3D,no,10:11
27,1,0,0,97,97,0,1,4,f1c82664-47a4-480f-a242-bfa2d81c0d07,a626a0df-ca03-4bc9-b0c7-9d1df43daafa,a626a0df-ca03-4bc9-b0c7-9d1df43daafa,Nussett,2022-11-10 16:14:35 UTC,2022-11-10 16:16:12 UTC,José López,José López,SRID=4326;POINT(-98.26761701153431 19.005691981889438),8ac023b6-3ac2-4286-98c5-60bf31e2d644,Nussett,10:14,https://web.fulcrumapp.com/photos/view?photos=83b0b9a0-4f5c-4f42-9df8-60a9d8ab1a86,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=83b0b9a0-4f5c-4f42-9df8-60a9d8ab1a86&type=photo&expires=1668469950&signature=Op1i4YCe6zisywFwb5etkPvqE2B0PPRAUc3YcjXiz58%3D,no,10:30
28,1,0,0,2,2,1,0,2,613cb0b4-7aa9-478b-a8bd-f80b31ff18e4,119a1eaf-2d72-4792-94dd-23451e9daaec,119a1eaf-2d72-4792-94dd-23451e9daaec,Tamales Don Ignacio ,2022-11-10 15:39:35 UTC,2022-11-10 15:41:17 UTC,José López,José López,SRID=4326;POINT(-98.26677136261554 19.00407882201115),d694602e-4c1b-41a4-9a3c-c1153cd630b0,Tamales Don Ignacio ,09:40,https://web.fulcrumapp.com/photos/view?photos=ca85075d-445c-460f-8578-2668d5bdea03,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=ca85075d-445c-460f-8578-2668d5bdea03&type=photo&expires=1668469950&signature=%2BLbRS1S9Gej0HplqqSjG4gHNKXwG5tLQbKPlVeYaB2w%3D,no,09:57
29,1,0,0,309,309,0,1,2,e00ade25-e31b-410f-aed1-0aea780ea3ff,dda5dde0-71ac-4d49-a19d-f9194bf76666,dda5dde0-71ac-4d49-a19d-f9194bf76666,Aqua clyva,2022-11-09 22:02:13 UTC,2022-11-09 22:08:11 UTC,Juan Spínola,Juan Spínola,SRID=4326;POINT(-98.2493349482064 19.02668825832213),ae8d67ce-c039-4118-8ab6-d1f8070d20bd,Aqua clyva,16:02,https://web.fulcrumapp.com/photos/view?photos=ca85075d-445c-460f-8578-2668d5bdea03,",",https://web.fulcrumapp.com/api/v2/file?context=fcbcb555-eb79-4ab2-aeb3-a6428c0f421d&id=ca85075d-445c-460f-8578-2668d5bdea03&type=photo&expires=1668469950&signature=%2BLbRS1S9Gej0HplqqSjG4gHNKXwG5tLQbKPlVeYaB2w%3D,no,16:08
